Make,Model,Engine Fuel Type,Transmission Type,Driven_Wheels,Market Category,Vehicle Size,Vehicle Style,Year,Engine HP,Engine Cylinders,Number of Doors,highway MPG,city mpg,Popularity,MSRP
Ford,Shelby GT500,premium unleaded (required),MANUAL,rear wheel drive,"Factory Tuner,High-Performance",Midsize,Coupe,2014,662.0,8.0,2.0,24,15,5657,55110
Ford,Shelby GT500,premium unleaded (required),MANUAL,rear wheel drive,"Factory Tuner,High-Performance",Midsize,Convertible,2014,662.0,8.0,2.0,24,15,5657,60110
Suzuki,Sidekick,regular unleaded,MANUAL,four wheel drive,0,Compact,4dr SUV,1996,120.0,4.0,4.0,23,20,481,2000
Suzuki,Sidekick,regular unleaded,MANUAL,rear wheel drive,0,Compact,4dr SUV,1996,95.0,4.0,4.0,24,21,481,2000
Suzuki,Sidekick,regular unleaded,MANUAL,four wheel drive,0,Compact,Convertible SUV,1996,95.0,4.0,2.0,24,21,481,2000
Suzuki,Sidekick,regular unleaded,MANUAL,rear wheel drive,0,Compact,Convertible SUV,1996,95.0,4.0,2.0,24,21,481,2000
Suzuki,Sidekick,regular unleaded,MANUAL,four wheel drive,0,Compact,4dr SUV,1996,95.0,4.0,4.0,24,21,481,2000
Suzuki,Sidekick,regular unleaded,MANUAL,four wheel drive,0,Compact,4dr SUV,1997,95.0,4.0,4.0,24,21,481,2000
Suzuki,Sidekick,regular unleaded,MANUAL,rear wheel drive,0,Compact,4dr SUV,1997,120.0,4.0,4.0,23,19,481,2000
Suzuki,Sidekick,regular unleaded,MANUAL,rear wheel drive,0,Compact,4dr SUV,1997,95.0,4.0,4.0,24,21,481,2000
Suzuki,Sidekick,regular unleaded,MANUAL,four wheel drive,0,Compact,4dr SUV,1997,120.0,4.0,4.0,23,19,481,2002
Suzuki,Sidekick,regular unleaded,MANUAL,rear wheel drive,0,Compact,Convertible SUV,1997,95.0,4.0,2.0,24,21,481,2000
Suzuki,Sidekick,regular unleaded,MANUAL,four wheel drive,0,Compact,Convertible SUV,1997,95.0,4.0,2.0,24,21,481,2000
Suzuki,Sidekick,regular unleaded,MANUAL,four wheel drive,0,Compact,Convertible SUV,1998,95.0,4.0,2.0,24,21,481,2000
Suzuki,Sidekick,regular unleaded,MANUAL,rear wheel drive,0,Compact,4dr SUV,1998,95.0,4.0,4.0,24,20,481,2000
Suzuki,Sidekick,regular unleaded,AUTOMATIC,four wheel drive,0,Compact,4dr SUV,1998,95.0,4.0,4.0,24,19,481,2107
Suzuki,Sidekick,regular unleaded,MANUAL,four wheel drive,0,Compact,4dr SUV,1998,120.0,4.0,4.0,23,20,481,2125
Suzuki,Sidekick,regular unleaded,MANUAL,four wheel drive,0,Compact,4dr SUV,1998,95.0,4.0,4.0,24,20,481,2019
Suzuki,Sidekick,regular unleaded,MANUAL,rear wheel drive,0,Compact,Convertible SUV,1998,95.0,4.0,2.0,24,21,481,2000
Suzuki,Sidekick,regular unleaded,MANUAL,rear wheel drive,0,Compact,4dr SUV,1998,120.0,4.0,4.0,23,20,481,2027
Toyota,Sienna,regular unleaded,AUTOMATIC,all wheel drive,0,Large,Passenger Minivan,2015,266.0,6.0,4.0,23,16,2031,42880
Toyota,Sienna,regular unleaded,AUTOMATIC,front wheel drive,0,Large,Passenger Minivan,2015,266.0,6.0,4.0,25,18,2031,37445
Toyota,Sienna,regular unleaded,AUTOMATIC,all wheel drive,0,Large,Passenger Minivan,2016,266.0,6.0,4.0,23,16,2031,34180
Toyota,Sienna,regular unleaded,AUTOMATIC,front wheel drive,0,Large,Passenger Minivan,2016,266.0,6.0,4.0,25,18,2031,38605
Toyota,Sienna,regular unleaded,AUTOMATIC,front wheel drive,0,Large,Passenger Minivan,2017,296.0,6.0,4.0,27,19,2031,29750
Toyota,Sienna,regular unleaded,AUTOMATIC,all wheel drive,0,Large,Passenger Minivan,2017,296.0,6.0,4.0,24,18,2031,35080
GMC,Sierra 1500 Classic,flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Large,Crew Cab Pickup,2007,295.0,8.0,4.0,19,14,549,30930
GMC,Sierra 1500 Classic,flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Large,Extended Cab Pickup,2007,295.0,8.0,4.0,19,14,549,24515
GMC,Sierra 1500 Classic,flex-fuel (unleaded/E85),AUTOMATIC,four wheel drive,Flex Fuel,Large,Extended Cab Pickup,2007,295.0,8.0,4.0,17,13,549,30550
GMC,Sierra 1500 Classic,regular unleaded,AUTOMATIC,four wheel drive,Flex Fuel,Large,Extended Cab Pickup,2007,310.0,8.0,4.0,17,13,549,32025
GMC,Sierra 1500 Classic,regular unleaded,AUTOMATIC,four wheel drive,0,Large,Extended Cab Pickup,2007,295.0,8.0,4.0,17,13,549,31735
GMC,Sierra 1500 Classic,regular unleaded,MANUAL,rear wheel drive,Flex Fuel,Large,Regular Cab Pickup,2007,195.0,6.0,2.0,21,15,549,20310
GMC,Sierra 1500 Classic,regular unleaded,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Regular Cab Pickup,2007,285.0,8.0,2.0,19,15,549,23850
GMC,Sierra 1500 Classic,regular unleaded,AUTOMATIC,four wheel drive,Flex Fuel,Large,Regular Cab Pickup,2007,195.0,6.0,2.0,17,14,549,20960
GMC,Sierra 1500 Classic,flex-fuel (unleaded/E85),AUTOMATIC,four wheel drive,Flex Fuel,Large,Crew Cab Pickup,2007,295.0,8.0,4.0,17,13,549,31965
GMC,Sierra 1500 Classic,regular unleaded,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Extended Cab Pickup,2007,285.0,8.0,4.0,19,15,549,25215
GMC,Sierra 1500 Classic,regular unleaded,AUTOMATIC,four wheel drive,Flex Fuel,Large,Extended Cab Pickup,2007,285.0,8.0,4.0,18,14,549,29380
GMC,Sierra 1500 Classic,regular unleaded,AUTOMATIC,rear wheel drive,0,Large,Crew Cab Pickup,2007,285.0,8.0,4.0,19,15,549,26820
GMC,Sierra 1500 Classic,regular unleaded,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Extended Cab Pickup,2007,195.0,6.0,4.0,20,14,549,21465
GMC,Sierra 1500 Classic,regular unleaded,AUTOMATIC,rear wheel drive,0,Large,Extended Cab Pickup,2007,295.0,8.0,4.0,19,14,549,28915
GMC,Sierra 1500 Classic,regular unleaded,AUTOMATIC,four wheel drive,Flex Fuel,Large,Regular Cab Pickup,2007,285.0,8.0,2.0,18,14,549,27850
GMC,Sierra 1500 Classic,regular unleaded,AUTOMATIC,four wheel drive,0,Large,Crew Cab Pickup,2007,285.0,8.0,4.0,18,14,549,28845
GMC,Sierra 1500 Classic,regular unleaded,AUTOMATIC,all wheel drive,0,Large,Crew Cab Pickup,2007,345.0,8.0,4.0,16,13,549,39125
GMC,Sierra 1500 Hybrid,regular unleaded,AUTOMATIC,rear wheel drive,Hybrid,Large,Crew Cab Pickup,2011,332.0,8.0,4.0,23,20,549,45425
GMC,Sierra 1500 Hybrid,regular unleaded,AUTOMATIC,four wheel drive,Hybrid,Large,Crew Cab Pickup,2011,332.0,8.0,4.0,23,20,549,48575
GMC,Sierra 1500 Hybrid,regular unleaded,AUTOMATIC,rear wheel drive,Hybrid,Large,Crew Cab Pickup,2012,332.0,8.0,4.0,23,20,549,46790
GMC,Sierra 1500 Hybrid,regular unleaded,AUTOMATIC,four wheel drive,Hybrid,Large,Crew Cab Pickup,2012,332.0,8.0,4.0,23,20,549,43210
GMC,Sierra 1500 Hybrid,regular unleaded,AUTOMATIC,four wheel drive,Hybrid,Large,Crew Cab Pickup,2013,332.0,8.0,4.0,23,20,549,51935
GMC,Sierra 1500 Hybrid,regular unleaded,AUTOMATIC,rear wheel drive,Hybrid,Large,Crew Cab Pickup,2013,332.0,8.0,4.0,23,20,549,48335
GMC,Sierra 1500,regular unleaded,AUTOMATIC,rear wheel drive,0,Large,Crew Cab Pickup,2015,355.0,8.0,4.0,23,16,549,43360
GMC,Sierra 1500,flex-fuel (unleaded/E85),AUTOMATIC,four wheel drive,Flex Fuel,Large,Crew Cab Pickup,2015,285.0,6.0,4.0,22,17,549,38540
GMC,Sierra 1500,flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Large,Extended Cab Pickup,2015,285.0,6.0,4.0,24,18,549,36200
GMC,Sierra 1500,flex-fuel (unleaded/E85),AUTOMATIC,four wheel drive,Flex Fuel,Large,Regular Cab Pickup,2015,285.0,6.0,2.0,22,17,549,30610
GMC,Sierra 1500,flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Large,Crew Cab Pickup,2015,285.0,6.0,4.0,24,18,549,35390
GMC,Sierra 1500,regular unleaded,AUTOMATIC,four wheel drive,0,Large,Crew Cab Pickup,2015,355.0,8.0,4.0,22,16,549,46510
GMC,Sierra 1500,flex-fuel (unleaded/E85),AUTOMATIC,four wheel drive,Flex Fuel,Large,Extended Cab Pickup,2015,285.0,6.0,4.0,22,17,549,40045
GMC,Sierra 1500,flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Large,Regular Cab Pickup,2015,285.0,6.0,2.0,24,18,549,27060
GMC,Sierra 1500,regular unleaded,AUTOMATIC,rear wheel drive,0,Large,Extended Cab Pickup,2015,355.0,8.0,4.0,23,16,549,40900
GMC,Sierra 1500,regular unleaded,AUTOMATIC,four wheel drive,0,Large,Extended Cab Pickup,2015,355.0,8.0,4.0,22,16,549,44150
GMC,Sierra 1500,regular unleaded,AUTOMATIC,four wheel drive,0,Large,Crew Cab Pickup,2016,355.0,8.0,4.0,22,16,549,54240
GMC,Sierra 1500,flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Large,Crew Cab Pickup,2016,285.0,6.0,4.0,24,18,549,36230
GMC,Sierra 1500,flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Large,Regular Cab Pickup,2016,285.0,6.0,2.0,24,18,549,34590
GMC,Sierra 1500,regular unleaded,AUTOMATIC,rear wheel drive,0,Large,Crew Cab Pickup,2016,355.0,8.0,4.0,23,16,549,51390
GMC,Sierra 1500,regular unleaded,AUTOMATIC,four wheel drive,0,Large,Extended Cab Pickup,2016,355.0,8.0,4.0,22,16,549,44910
GMC,Sierra 1500,flex-fuel (unleaded/E85),AUTOMATIC,four wheel drive,Flex Fuel,Large,Crew Cab Pickup,2016,285.0,6.0,4.0,22,17,549,43505
GMC,Sierra 1500,regular unleaded,AUTOMATIC,rear wheel drive,0,Large,Extended Cab Pickup,2016,355.0,8.0,4.0,23,16,549,41660
GMC,Sierra 1500,flex-fuel (unleaded/E85),AUTOMATIC,four wheel drive,Flex Fuel,Large,Regular Cab Pickup,2016,285.0,6.0,2.0,22,17,549,31955
GMC,Sierra 1500,regular unleaded,AUTOMATIC,four wheel drive,Flex Fuel,Large,Crew Cab Pickup,2016,355.0,8.0,4.0,22,16,549,44900
GMC,Sierra 1500,flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Large,Extended Cab Pickup,2016,285.0,6.0,4.0,24,18,549,37070
GMC,Sierra 1500,regular unleaded,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Crew Cab Pickup,2016,355.0,8.0,4.0,23,16,549,40930
GMC,Sierra 1500,flex-fuel (unleaded/E85),AUTOMATIC,four wheel drive,Flex Fuel,Large,Extended Cab Pickup,2016,285.0,6.0,4.0,22,17,549,40915
GMC,Sierra 1500,regular unleaded,AUTOMATIC,rear wheel drive,0,Large,Crew Cab Pickup,2017,355.0,8.0,4.0,23,16,549,44840
GMC,Sierra 1500,regular unleaded,AUTOMATIC,rear wheel drive,0,Large,Crew Cab Pickup,2017,355.0,8.0,4.0,22,16,549,52155
GMC,Sierra 1500,regular unleaded,AUTOMATIC,four wheel drive,0,Large,Extended Cab Pickup,2017,355.0,8.0,4.0,22,16,549,45330
GMC,Sierra 1500,flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Large,Extended Cab Pickup,2017,285.0,6.0,4.0,24,18,549,32230
GMC,Sierra 1500,flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Large,Regular Cab Pickup,2017,285.0,6.0,2.0,24,18,549,28205
GMC,Sierra 1500,regular unleaded,AUTOMATIC,four wheel drive,0,Large,Crew Cab Pickup,2017,355.0,8.0,4.0,22,16,549,45390
GMC,Sierra 1500,flex-fuel (unleaded/E85),AUTOMATIC,four wheel drive,Flex Fuel,Large,Regular Cab Pickup,2017,285.0,6.0,2.0,22,17,549,39160
GMC,Sierra 1500,flex-fuel (unleaded/E85),AUTOMATIC,four wheel drive,Flex Fuel,Large,Extended Cab Pickup,2017,285.0,6.0,4.0,22,17,549,41405
GMC,Sierra 1500,flex-fuel (unleaded/E85),AUTOMATIC,four wheel drive,Flex Fuel,Large,Crew Cab Pickup,2017,285.0,6.0,4.0,22,17,549,43995
GMC,Sierra 1500,regular unleaded,AUTOMATIC,four wheel drive,0,Large,Crew Cab Pickup,2017,355.0,8.0,4.0,20,15,549,55605
GMC,Sierra 1500,flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Large,Crew Cab Pickup,2017,285.0,6.0,4.0,24,18,549,36720
GMC,Sierra 1500,regular unleaded,AUTOMATIC,rear wheel drive,0,Large,Extended Cab Pickup,2017,355.0,8.0,4.0,23,16,549,42080
GMC,Sierra 1500HD,regular unleaded,AUTOMATIC,four wheel drive,0,Large,Crew Cab Pickup,2006,300.0,8.0,4.0,16,13,549,34640
GMC,Sierra 1500HD,regular unleaded,AUTOMATIC,rear wheel drive,0,Large,Crew Cab Pickup,2006,300.0,8.0,4.0,18,13,549,31405
GMC,Sierra C3,regular unleaded,AUTOMATIC,all wheel drive,0,Large,Extended Cab Pickup,2001,325.0,8.0,4.0,13,10,549,38370
GMC,Sierra Classic 1500,regular unleaded,AUTOMATIC,rear wheel drive,0,Large,Extended Cab Pickup,1999,200.0,8.0,3.0,17,13,549,4439
GMC,Sierra Classic 1500,regular unleaded,AUTOMATIC,four wheel drive,0,Large,Extended Cab Pickup,1999,200.0,8.0,3.0,16,12,549,4827
Mitsubishi,Sigma,regular unleaded,AUTOMATIC,front wheel drive,0,Midsize,Sedan,1990,142.0,6.0,4.0,20,16,436,2000
Oldsmobile,Silhouette,regular unleaded,AUTOMATIC,all wheel drive,0,Midsize,Passenger Minivan,2002,185.0,6.0,4.0,22,16,26,35970
Oldsmobile,Silhouette,regular unleaded,AUTOMATIC,front wheel drive,0,Midsize,Passenger Minivan,2002,185.0,6.0,4.0,24,17,26,26995
Oldsmobile,Silhouette,regular unleaded,AUTOMATIC,front wheel drive,0,Midsize,Passenger Minivan,2003,185.0,6.0,4.0,24,17,26,33740
Oldsmobile,Silhouette,regular unleaded,AUTOMATIC,all wheel drive,0,Midsize,Passenger Minivan,2003,185.0,6.0,4.0,22,16,26,36340
Oldsmobile,Silhouette,regular unleaded,AUTOMATIC,all wheel drive,0,Midsize,Passenger Minivan,2004,185.0,6.0,4.0,22,16,26,36795
Oldsmobile,Silhouette,regular unleaded,AUTOMATIC,front wheel drive,0,Midsize,Passenger Minivan,2004,185.0,6.0,4.0,24,17,26,32125
Rolls-Royce,Silver Seraph,premium unleaded (required),AUTOMATIC,rear wheel drive,"Exotic,Luxury",Large,Sedan,2001,322.0,12.0,4.0,15,11,86,219900
Rolls-Royce,Silver Seraph,premium unleaded (required),AUTOMATIC,rear wheel drive,"Exotic,Luxury",Large,Sedan,2002,322.0,12.0,4.0,15,11,86,229990
Chevrolet,Silverado 1500 Classic,regular unleaded,AUTOMATIC,four wheel drive,Flex Fuel,Large,Regular Cab Pickup,2007,285.0,8.0,2.0,18,14,1385,26685
Chevrolet,Silverado 1500 Classic,regular unleaded,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Regular Cab Pickup,2007,285.0,8.0,2.0,19,15,1385,23350
Chevrolet,Silverado 1500 Classic,regular unleaded,AUTOMATIC,rear wheel drive,0,Large,Extended Cab Pickup,2007,295.0,8.0,4.0,19,14,1385,26930
Chevrolet,Silverado 1500 Classic,flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Large,Extended Cab Pickup,2007,295.0,8.0,4.0,19,14,1385,27135
Chevrolet,Silverado 1500 Classic,regular unleaded,AUTOMATIC,four wheel drive,Flex Fuel,Large,Extended Cab Pickup,2007,285.0,8.0,4.0,18,14,1385,25845
Chevrolet,Silverado 1500 Classic,regular unleaded,AUTOMATIC,four wheel drive,0,Large,Extended Cab Pickup,2007,295.0,8.0,4.0,18,13,1385,31375
Chevrolet,Silverado 1500 Classic,regular unleaded,MANUAL,four wheel drive,Flex Fuel,Large,Regular Cab Pickup,2007,195.0,6.0,2.0,19,14,1385,24020
Chevrolet,Silverado 1500 Classic,flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Large,Crew Cab Pickup,2007,295.0,8.0,4.0,19,14,1385,28515
Chevrolet,Silverado 1500 Classic,flex-fuel (unleaded/E85),AUTOMATIC,four wheel drive,Flex Fuel,Large,Extended Cab Pickup,2007,295.0,8.0,4.0,17,13,1385,31810
Chevrolet,Silverado 1500 Classic,flex-fuel (unleaded/E85),AUTOMATIC,four wheel drive,Flex Fuel,Large,Crew Cab Pickup,2007,295.0,8.0,4.0,17,13,1385,31465
Chevrolet,Silverado 1500 Classic,regular unleaded,MANUAL,rear wheel drive,Flex Fuel,Large,Regular Cab Pickup,2007,195.0,6.0,2.0,21,15,1385,20515
Chevrolet,Silverado 1500 Classic,regular unleaded,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Extended Cab Pickup,2007,195.0,6.0,4.0,20,14,1385,23940
Chevrolet,Silverado 1500 Classic,regular unleaded,AUTOMATIC,rear wheel drive,0,Large,Extended Cab Pickup,2007,285.0,8.0,4.0,19,15,1385,25960
Chevrolet,Silverado 1500 Classic,regular unleaded,AUTOMATIC,rear wheel drive,0,Large,Crew Cab Pickup,2007,285.0,8.0,4.0,19,15,1385,26460
Chevrolet,Silverado 1500 Classic,regular unleaded,AUTOMATIC,four wheel drive,Flex Fuel,Large,Extended Cab Pickup,2007,310.0,8.0,4.0,18,13,1385,33425
Chevrolet,Silverado 1500 Classic,flex-fuel (unleaded/E85),AUTOMATIC,four wheel drive,Flex Fuel,Large,Crew Cab Pickup,2007,295.0,8.0,4.0,18,13,1385,33395
Chevrolet,Silverado 1500 Classic,regular unleaded,AUTOMATIC,rear wheel drive,0,Large,Extended Cab Pickup,2007,345.0,8.0,4.0,17,13,1385,33280
Chevrolet,Silverado 1500 Classic,regular unleaded,AUTOMATIC,four wheel drive,0,Large,Crew Cab Pickup,2007,285.0,8.0,4.0,18,14,1385,29980
Chevrolet,Silverado 1500 Hybrid,regular unleaded,AUTOMATIC,four wheel drive,Hybrid,Large,Crew Cab Pickup,2011,332.0,8.0,4.0,23,20,1385,48205
Chevrolet,Silverado 1500 Hybrid,regular unleaded,AUTOMATIC,rear wheel drive,Hybrid,Large,Crew Cab Pickup,2011,332.0,8.0,4.0,23,20,1385,45055
Chevrolet,Silverado 1500 Hybrid,regular unleaded,AUTOMATIC,four wheel drive,Hybrid,Large,Crew Cab Pickup,2012,332.0,8.0,4.0,23,20,1385,42840
Chevrolet,Silverado 1500 Hybrid,regular unleaded,AUTOMATIC,rear wheel drive,Hybrid,Large,Crew Cab Pickup,2012,332.0,8.0,4.0,23,20,1385,39640
Chevrolet,Silverado 1500 Hybrid,regular unleaded,AUTOMATIC,four wheel drive,Hybrid,Large,Crew Cab Pickup,2013,332.0,8.0,4.0,23,20,1385,51490
Chevrolet,Silverado 1500 Hybrid,regular unleaded,AUTOMATIC,rear wheel drive,Hybrid,Large,Crew Cab Pickup,2013,332.0,8.0,4.0,23,20,1385,47915
Chevrolet,Silverado 1500,regular unleaded,AUTOMATIC,four wheel drive,0,Large,Crew Cab Pickup,2015,355.0,8.0,4.0,22,16,1385,46110
Chevrolet,Silverado 1500,flex-fuel (unleaded/E85),AUTOMATIC,four wheel drive,Flex Fuel,Large,Extended Cab Pickup,2015,285.0,6.0,4.0,22,17,1385,35920
Chevrolet,Silverado 1500,flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Large,Regular Cab Pickup,2015,285.0,6.0,2.0,24,18,1385,28545
Chevrolet,Silverado 1500,regular unleaded,AUTOMATIC,four wheel drive,0,Large,Extended Cab Pickup,2015,355.0,8.0,4.0,22,16,1385,43450
Chevrolet,Silverado 1500,flex-fuel (unleaded/E85),AUTOMATIC,four wheel drive,Flex Fuel,Large,Crew Cab Pickup,2015,285.0,6.0,4.0,22,17,1385,37680
Chevrolet,Silverado 1500,flex-fuel (unleaded/E85),AUTOMATIC,four wheel drive,Flex Fuel,Large,Regular Cab Pickup,2015,285.0,6.0,2.0,22,17,1385,35435
Chevrolet,Silverado 1500,regular unleaded,AUTOMATIC,rear wheel drive,0,Large,Crew Cab Pickup,2015,355.0,8.0,4.0,23,16,1385,47875
Chevrolet,Silverado 1500,flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Large,Extended Cab Pickup,2015,285.0,6.0,4.0,24,18,1385,30130
Chevrolet,Silverado 1500,flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Large,Crew Cab Pickup,2015,285.0,6.0,4.0,24,18,1385,34530
Chevrolet,Silverado 1500,regular unleaded,AUTOMATIC,rear wheel drive,0,Large,Extended Cab Pickup,2015,355.0,8.0,4.0,23,16,1385,40100
Chevrolet,Silverado 1500,flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Large,Extended Cab Pickup,2016,285.0,6.0,4.0,24,18,1385,35825
Chevrolet,Silverado 1500,regular unleaded,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Crew Cab Pickup,2016,355.0,8.0,4.0,23,16,1385,39685
Chevrolet,Silverado 1500,flex-fuel (unleaded/E85),AUTOMATIC,four wheel drive,Flex Fuel,Large,Regular Cab Pickup,2016,285.0,6.0,2.0,22,17,1385,31035
Chevrolet,Silverado 1500,flex-fuel (unleaded/E85),AUTOMATIC,four wheel drive,Flex Fuel,Large,Crew Cab Pickup,2016,285.0,6.0,4.0,22,17,1385,43775
Chevrolet,Silverado 1500,flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Large,Crew Cab Pickup,2016,285.0,6.0,4.0,24,18,1385,35545
Chevrolet,Silverado 1500,flex-fuel (unleaded/E85),AUTOMATIC,four wheel drive,Flex Fuel,Large,Extended Cab Pickup,2016,285.0,6.0,4.0,22,17,1385,36935
Chevrolet,Silverado 1500,regular unleaded,AUTOMATIC,rear wheel drive,0,Large,Extended Cab Pickup,2016,355.0,8.0,4.0,23,16,1385,41250
Chevrolet,Silverado 1500,regular unleaded,AUTOMATIC,four wheel drive,0,Large,Crew Cab Pickup,2016,355.0,8.0,4.0,22,16,1385,47135
Chevrolet,Silverado 1500,regular unleaded,AUTOMATIC,four wheel drive,0,Large,Extended Cab Pickup,2016,355.0,8.0,4.0,22,16,1385,44475
Chevrolet,Silverado 1500,flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Large,Regular Cab Pickup,2016,285.0,6.0,2.0,24,18,1385,33170
Chevrolet,Silverado 1500,regular unleaded,AUTOMATIC,rear wheel drive,0,Large,Crew Cab Pickup,2016,355.0,8.0,4.0,23,16,1385,43710
Chevrolet,Silverado 1500,regular unleaded,AUTOMATIC,four wheel drive,Flex Fuel,Large,Crew Cab Pickup,2016,355.0,8.0,4.0,22,16,1385,45170
Chevrolet,Silverado 1500,flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Large,Crew Cab Pickup,2017,285.0,6.0,4.0,24,18,1385,36035
Chevrolet,Silverado 1500,regular unleaded,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Crew Cab Pickup,2017,355.0,8.0,4.0,23,16,1385,39230
Chevrolet,Silverado 1500,flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Large,Extended Cab Pickup,2017,285.0,6.0,4.0,24,18,1385,36515
Chevrolet,Silverado 1500,regular unleaded,AUTOMATIC,four wheel drive,Flex Fuel,Large,Crew Cab Pickup,2017,355.0,8.0,4.0,22,16,1385,43950
Chevrolet,Silverado 1500,flex-fuel (unleaded/E85),AUTOMATIC,four wheel drive,Flex Fuel,Large,Regular Cab Pickup,2017,285.0,6.0,2.0,22,17,1385,31525
Chevrolet,Silverado 1500,regular unleaded,AUTOMATIC,rear wheel drive,0,Large,Crew Cab Pickup,2017,355.0,8.0,4.0,22,16,1385,44350
Chevrolet,Silverado 1500,regular unleaded,AUTOMATIC,four wheel drive,0,Large,Crew Cab Pickup,2017,355.0,8.0,4.0,20,15,1385,47175
Chevrolet,Silverado 1500,flex-fuel (unleaded/E85),AUTOMATIC,four wheel drive,Flex Fuel,Large,Crew Cab Pickup,2017,285.0,6.0,4.0,22,17,1385,44465
Chevrolet,Silverado 1500,flex-fuel (unleaded/E85),AUTOMATIC,four wheel drive,Flex Fuel,Large,Extended Cab Pickup,2017,285.0,6.0,4.0,22,17,1385,42075
Chevrolet,Silverado 1500,regular unleaded,AUTOMATIC,four wheel drive,0,Large,Extended Cab Pickup,2017,355.0,8.0,4.0,20,15,1385,46180
Chevrolet,Silverado 1500,flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Large,Regular Cab Pickup,2017,285.0,6.0,2.0,24,18,1385,27975
Chevrolet,Silverado 1500,regular unleaded,AUTOMATIC,rear wheel drive,0,Large,Extended Cab Pickup,2017,355.0,8.0,4.0,22,16,1385,41590
Chevrolet,Silverado 1500,regular unleaded,AUTOMATIC,four wheel drive,0,Large,Crew Cab Pickup,2017,355.0,8.0,4.0,22,15,1385,54925
Cadillac,Sixty Special,regular unleaded,AUTOMATIC,front wheel drive,Luxury,Large,Sedan,1993,200.0,8.0,4.0,23,15,1624,2000
Buick,Skylark,regular unleaded,AUTOMATIC,front wheel drive,0,Midsize,Coupe,1996,150.0,4.0,2.0,29,19,155,2000
Buick,Skylark,regular unleaded,AUTOMATIC,front wheel drive,0,Midsize,Sedan,1996,155.0,4.0,4.0,29,19,155,2000
Buick,Skylark,regular unleaded,AUTOMATIC,front wheel drive,0,Midsize,Sedan,1997,155.0,6.0,4.0,26,18,155,2000
Buick,Skylark,regular unleaded,AUTOMATIC,front wheel drive,0,Midsize,Coupe,1997,155.0,6.0,2.0,26,18,155,2000
Buick,Skylark,regular unleaded,AUTOMATIC,front wheel drive,0,Midsize,Coupe,1997,150.0,4.0,2.0,29,19,155,2000
Buick,Skylark,regular unleaded,AUTOMATIC,front wheel drive,0,Midsize,Sedan,1997,150.0,4.0,4.0,29,19,155,2000
Buick,Skylark,regular unleaded,AUTOMATIC,front wheel drive,0,Midsize,Sedan,1998,150.0,4.0,4.0,30,19,155,2000
Mercedes-Benz,SL-Class,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,High-Performance",Compact,Convertible,2015,329.0,6.0,2.0,27,20,617,84000
Mercedes-Benz,SL-Class,premium unleaded (required),AUTOMATIC,rear wheel drive,"Luxury,High-Performance",Compact,Convertible,2015,429.0,8.0,2.0,24,17,617,106700
Mercedes-Benz,SL-Class,premium unleaded (required),AUTOMATIC,rear wheel drive,"Factory Tuner,Luxury,High-Performance",Compact,Convertible,2015,621.0,12.0,2.0,21,14,617,214500
Mercedes-Benz,SL-Class,premium unleaded (required),AUTOMATIC,rear wheel drive,"Factory Tuner,Luxury,High-Performance",Compact,Convertible,2015,557.0,8.0,2.0,25,16,617,147300
